origin,dest,count,mode,user_gender,window_start_utc,window_end_utc,flow_count
85b2c557fffffff,85b2c557fffffff,16.559,taxi,other,2026-03-02,2026-03-03,5
85b2c557fffffff,85b2c557fffffff,9.193999999999999,taxi,unknown,2026-03-02,2026-03-03,5
85b2c557fffffff,85b2c557fffffff,49.321,train,female,2026-03-02,2026-03-03,15
85b2c557fffffff,85b2c557fffffff,50.779,train,male,2026-03-02,2026-03-03,21
85b2c557fffffff,85b2c557fffffff,16.599,train,other,2026-03-02,2026-03-03,6
85b2c557fffffff,85b2c557fffffff,20.107,train,unknown,2026-03-02,2026-03-03,7
85b2c557fffffff,85b2c557fffffff,44.665,walk,female,2026-03-02,2026-03-03,14
85b2c557fffffff,85b2c557fffffff,46.491,walk,male,2026-03-02,2026-03-03,18
85b2c557fffffff,85b2c557fffffff,35.594,walk,other,2026-03-02,2026-03-03,11
85b2c557fffffff,85b2c557fffffff,25.884,walk,unknown,2026-03-02,2026-03-03,11
85b2c557fffffff,85b2c557fffffff,42.555,bicycle,female,2026-03-03,2026-03-04,15
85b2c557fffffff,85b2c557fffffff,53.166,bicycle,male,2026-03-03,2026-03-04,19
85b2c557fffffff,85b2c557fffffff,45.122,bicycle,other,2026-03-03,2026-03-04,14
85b2c557fffffff,85b2c557fffffff,17.209,bicycle,unknown,2026-03-03,2026-03-04,8
85b2c557fffffff,85b2c557fffffff,43.538,bus,female,2026-03-03,2026-03-04,16
85b2c557fffffff,85b2c557fffffff,31.143,bus,male,2026-03-03,2026-03-04,10
85b2c557fffffff,85b2c557fffffff,43.667,bus,other,2026-03-03,2026-03-04,14
85b2c557fffffff,85b2c557fffffff,35.132,bus,unknown,2026-03-03,2026-03-04,10
85b2c557fffffff,85b2c557fffffff,46.103,car,female,2026-03-03,2026-03-04,19
85b2c557fffffff,85b2c557fffffff,37.56,car,male,2026-03-03,2026-03-04,14
85b2c557fffffff,85b2c557fffffff,25.727,car,other,2026-03-03,2026-03-04,8
85b2c557fffffff,85b2c557fffffff,39.298,metro,female,2026-03-03,2026-03-04,16
85b2c557fffffff,85b2c557fffffff,41.726,metro,male,2026-03-03,2026-03-04,18
85b2c557fffffff,85b2c557fffffff,32.283,metro,other,2026-03-03,2026-03-04,13
85b2c557fffffff,85b2c557fffffff,20.095,metro,unknown,2026-03-03,2026-03-04,8
85b2c557fffffff,85b2c557fffffff,39.101,motorcycle,female,2026-03-03,2026-03-04,16
85b2c557fffffff,85b2c557fffffff,47.732,motorcycle,male,2026-03-03,2026-03-04,20
85b2c557fffffff,85b2c557fffffff,35.135,motorcycle,other,2026-03-03,2026-03-04,11
85b2c557fffffff,85b2c557fffffff,25.538999999999998,motorcycle,unknown,2026-03-03,2026-03-04,8
85b2c557fffffff,85b2c557fffffff,45.938,other,female,2026-03-03,2026-03-04,18
85b2c557fffffff,85b2c557fffffff,48.309,other,male,2026-03-03,2026-03-04,18
85b2c557fffffff,85b2c557fffffff,40.974,other,other,2026-03-03,2026-03-04,14
85b2c557fffffff,85b2c557fffffff,30.039,ride_hailing,female,2026-03-03,2026-03-04,12
85b2c557fffffff,85b2c557fffffff,43.674,ride_hailing,male,2026-03-03,2026-03-04,18
85b2c557fffffff,85b2c557fffffff,13.142,ride_hailing,other,2026-03-03,2026-03-04,7
85b2c557fffffff,85b2c557fffffff,32.507,ride_hailing,unknown,2026-03-03,2026-03-04,11
85b2c557fffffff,85b2c557fffffff,36.056,scooter,female,2026-03-03,2026-03-04,15
85b2c557fffffff,85b2c557fffffff,68.035,scooter,male,2026-03-03,2026-03-04,22
85b2c557fffffff,85b2c557fffffff,33.292,scooter,other,2026-03-03,2026-03-04,13
85b2c557fffffff,85b2c557fffffff,18.835,scooter,unknown,2026-03-03,2026-03-04,5
85b2c557fffffff,85b2c557fffffff,30.666999999999998,taxi,female,2026-03-03,2026-03-04,13
85b2c557fffffff,85b2c557fffffff,26.794,taxi,male,2026-03-03,2026-03-04,11
85b2c557fffffff,85b2c557fffffff,17.832,taxi,other,2026-03-03,2026-03-04,6
85b2c557fffffff,85b2c557fffffff,30.399,taxi,unknown,2026-03-03,2026-03-04,8
85b2c557fffffff,85b2c557fffffff,31.838,train,female,2026-03-03,2026-03-04,13
85b2c557fffffff,85b2c557fffffff,41.208,train,male,2026-03-03,2026-03-04,21
85b2c557fffffff,85b2c557fffffff,26.776,train,other,2026-03-03,2026-03-04,8
85b2c557fffffff,85b2c557fffffff,16.594,train,unknown,2026-03-03,2026-03-04,6
85b2c557fffffff,85b2c557fffffff,38.566,walk,female,2026-03-03,2026-03-04,16
85b2c557fffffff,85b2c557fffffff,45.929,walk,male,2026-03-03,2026-03-04,17
85b2c557fffffff,85b2c557fffffff,23.378,walk,other,2026-03-03,2026-03-04,8
85b2c557fffffff,85b2c557fffffff,19.058,walk,unknown,2026-03-03,2026-03-04,7
85b2c557fffffff,85b2c557fffffff,25.354,bicycle,female,2026-03-04,2026-03-05,14
85b2c557fffffff,85b2c557fffffff,43.858,bicycle,male,2026-03-04,2026-03-05,15
85b2c557fffffff,85b2c557fffffff,29.105,bicycle,other,2026-03-04,2026-03-05,10
85b2c557fffffff,85b2c557fffffff,20.676,bicycle,unknown,2026-03-04,2026-03-05,7
85b2c557fffffff,85b2c557fffffff,57.067,bus,female,2026-03-04,2026-03-05,17
85b2c557fffffff,85b2c557fffffff,35.483,bus,male,2026-03-04,2026-03-05,18
85b2c557fffffff,85b2c557fffffff,27.421,bus,other,2026-03-04,2026-03-05,12
85b2c557fffffff,85b2c557fffffff,12.376000000000001,bus,unknown,2026-03-04,2026-03-05,5
85b2c557fffffff,85b2c557fffffff,44.532,car,female,2026-03-04,2026-03-05,17
85b2c557fffffff,85b2c557fffffff,28.316,car,male,2026-03-04,2026-03-05,13
85b2c557fffffff,85b2c557fffffff,16.932,car,other,2026-03-04,2026-03-05,5
85b2c557fffffff,85b2c557fffffff,21.583,car,unknown,2026-03-04,2026-03-05,8
85b2c557fffffff,85b2c557fffffff,56.8,metro,female,2026-03-04,2026-03-05,20
85b2c557fffffff,85b2c557fffffff,50.933,metro,male,2026-03-04,2026-03-05,16
85b2c557fffffff,85b2c557fffffff,17.291,metro,other,2026-03-04,2026-03-05,6
85b2c557fffffff,85b2c557fffffff,39.577,metro,unknown,2026-03-04,2026-03-05,12
85b2c557fffffff,85b2c557fffffff,55.849,motorcycle,female,2026-03-04,2026-03-05,19
85b2c557fffffff,85b2c557fffffff,65.507,motorcycle,male,2026-03-04,2026-03-05,20
85b2c557fffffff,85b2c557fffffff,32.439,motorcycle,other,2026-03-04,2026-03-05,9
85b2c557fffffff,85b2c557fffffff,26.856,motorcycle,unknown,2026-03-04,2026-03-05,9
85b2c557fffffff,85b2c557fffffff,37.219,other,female,2026-03-04,2026-03-05,13
85b2c557fffffff,85b2c557fffffff,51.754,other,male,2026-03-04,2026-03-05,15
85b2c557fffffff,85b2c557fffffff,30.483,other,other,2026-03-04,2026-03-05,9
85b2c557fffffff,85b2c557fffffff,28.292,other,unknown,2026-03-04,2026-03-05,11
85b2c557fffffff,85b2c557fffffff,54.464,ride_hailing,female,2026-03-04,2026-03-05,20
85b2c557fffffff,85b2c557fffffff,49.331,ride_hailing,male,2026-03-04,2026-03-05,18
85b2c557fffffff,85b2c557fffffff,19.655,ride_hailing,other,2026-03-04,2026-03-05,6
85b2c557fffffff,85b2c557fffffff,24.692,ride_hailing,unknown,2026-03-04,2026-03-05,8
85b2c557fffffff,85b2c557fffffff,45.751,scooter,female,2026-03-04,2026-03-05,16
85b2c557fffffff,85b2c557fffffff,39.723,scooter,male,2026-03-04,2026-03-05,17
85b2c557fffffff,85b2c557fffffff,14.049,scooter,other,2026-03-04,2026-03-05,7
85b2c557fffffff,85b2c557fffffff,14.921,scooter,unknown,2026-03-04,2026-03-05,6
85b2c557fffffff,85b2c557fffffff,48.506,taxi,female,2026-03-04,2026-03-05,19
85b2c557fffffff,85b2c557fffffff,41.034,taxi,male,2026-03-04,2026-03-05,18
85b2c557fffffff,85b2c557fffffff,35.479,taxi,other,2026-03-04,2026-03-05,11
85b2c557fffffff,85b2c557fffffff,23.691000000000003,taxi,unknown,2026-03-04,2026-03-05,9
85b2c557fffffff,85b2c557fffffff,40.874,train,female,2026-03-04,2026-03-05,13
85b2c557fffffff,85b2c557fffffff,47.192,train,male,2026-03-04,2026-03-05,17
85b2c557fffffff,85b2c557fffffff,14.071,train,other,2026-03-04,2026-03-05,6
85b2c557fffffff,85b2c557fffffff,35.252,train,unknown,2026-03-04,2026-03-05,13
85b2c557fffffff,85b2c557fffffff,49.958,walk,female,2026-03-04,2026-03-05,17
85b2c557fffffff,85b2c557fffffff,51.181,walk,male,2026-03-04,2026-03-05,20
85b2c557fffffff,85b2c557fffffff,31.341,walk,other,2026-03-04,2026-03-05,11
85b2c557fffffff,85b2c557fffffff,21.533,walk,unknown,2026-03-04,2026-03-05,9
85b2c557fffffff,85b2c557fffffff,48.819,bicycle,female,2026-03-05,2026-03-06,17
85b2c557fffffff,85b2c557fffffff,48.495,bicycle,male,2026-03-05,2026-03-06,18
85b2c557fffffff,85b2c557fffffff,30.941,bicycle,other,2026-03-05,2026-03-06,12
85b2c557fffffff,85b2c557fffffff,12.896,bicycle,unknown,2026-03-05,2026-03-06,5
85b2c557fffffff,85b2c557fffffff,56.602000000000004,bus,female,2026-03-05,2026-03-06,21
85b2c557fffffff,85b2c557fffffff,45.667,bus,male,2026-03-05,2026-03-06,19
85b2c557fffffff,85b2c557fffffff,24.113,bus,other,2026-03-05,2026-03-06,11
85b2c557fffffff,85b2c557fffffff,15.454,bus,unknown,2026-03-05,2026-03-06,5
85b2c557fffffff,85b2c557fffffff,47.083,car,female,2026-03-05,2026-03-06,16
85b2c557fffffff,85b2c557fffffff,35.531,car,male,2026-03-05,2026-03-06,12
85b2c557fffffff,85b2c557fffffff,27.421,car,other,2026-03-05,2026-03-06,7
85b2c557fffffff,85b2c557fffffff,25.528,car,unknown,2026-03-05,2026-03-06,8
85b2c557fffffff,85b2c557fffffff,44.584,metro,female,2026-03-05,2026-03-06,17
85b2c557fffffff,85b2c557fffffff,50.811,metro,male,2026-03-05,2026-03-06,18
85b2c557fffffff,85b2c557fffffff,18.688,metro,other,2026-03-05,2026-03-06,8
85b2c557fffffff,85b2c557fffffff,27.403,metro,unknown,2026-03-05,2026-03-06,10
85b2c557fffffff,85b2c557fffffff,47.542,motorcycle,female,2026-03-05,2026-03-06,17
85b2c557fffffff,85b2c557fffffff,50.07,motorcycle,male,2026-03-05,2026-03-06,19
85b2c557fffffff,85b2c557fffffff,15.876000000000001,motorcycle,other,2026-03-05,2026-03-06,5
85b2c557fffffff,85b2c557fffffff,33.379999999999995,motorcycle,unknown,2026-03-05,2026-03-06,10
85b2c557fffffff,85b2c557fffffff,65.438,other,female,2026-03-05,2026-03-06,23
85b2c557fffffff,85b2c557fffffff,75.762,other,male,2026-03-05,2026-03-06,27
85b2c557fffffff,85b2c557fffffff,21.625,other,other,2026-03-05,2026-03-06,7
85b2c557fffffff,85b2c557fffffff,25.19,other,unknown,2026-03-05,2026-03-06,7
85b2c557fffffff,85b2c557fffffff,42.903999999999996,ride_hailing,female,2026-03-05,2026-03-06,12
85b2c557fffffff,85b2c557fffffff,51.235,ride_hailing,male,2026-03-05,2026-03-06,18
85b2c557fffffff,85b2c557fffffff,17.975,ride_hailing,other,2026-03-05,2026-03-06,6
85b2c557fffffff,85b2c557fffffff,16.673000000000002,ride_hailing,unknown,2026-03-05,2026-03-06,6
85b2c557fffffff,85b2c557fffffff,65.432,scooter,female,2026-03-05,2026-03-06,24
85b2c557fffffff,85b2c557fffffff,75.221,scooter,male,2026-03-05,2026-03-06,22
85b2c557fffffff,85b2c557fffffff,31.821,scooter,other,2026-03-05,2026-03-06,14
85b2c557fffffff,85b2c557fffffff,60.662,taxi,female,2026-03-05,2026-03-06,22
85b2c557fffffff,85b2c557fffffff,49.201,taxi,male,2026-03-05,2026-03-06,17
85b2c557fffffff,85b2c557fffffff,14.966999999999999,taxi,other,2026-03-05,2026-03-06,7
85b2c557fffffff,85b2c557fffffff,47.376999999999995,train,female,2026-03-05,2026-03-06,15
85b2c557fffffff,85b2c557fffffff,50.169000000000004,train,male,2026-03-05,2026-03-06,16
85b2c557fffffff,85b2c557fffffff,26.978,train,other,2026-03-05,2026-03-06,8
85b2c557fffffff,85b2c557fffffff,24.012,train,unknown,2026-03-05,2026-03-06,9
85b2c557fffffff,85b2c557fffffff,68.601,walk,female,2026-03-05,2026-03-06,23
85b2c557fffffff,85b2c557fffffff,44.757,walk,male,2026-03-05,2026-03-06,17
85b2c557fffffff,85b2c557fffffff,33.388999999999996,walk,other,2026-03-05,2026-03-06,12
85b2c557fffffff,85b2c557fffffff,62.249,bicycle,female,2026-03-06,2026-03-07,24
85b2c557fffffff,85b2c557fffffff,37.994,bicycle,male,2026-03-06,2026-03-07,16
85b2c557fffffff,85b2c557fffffff,15.488,bicycle,other,2026-03-06,2026-03-07,7
85b2c557fffffff,85b2c557fffffff,14.844,bicycle,unknown,2026-03-06,2026-03-07,5
85b2c557fffffff,85b2c557fffffff,48.134,bus,female,2026-03-06,2026-03-07,17
85b2c557fffffff,85b2c557fffffff,57.423,bus,male,2026-03-06,2026-03-07,17
85b2c557fffffff,85b2c557fffffff,15.327000000000002,bus,other,2026-03-06,2026-03-07,8
85b2c557fffffff,85b2c557fffffff,22.531,bus,unknown,2026-03-06,2026-03-07,10
85b2c557fffffff,85b2c557fffffff,32.189,car,female,2026-03-06,2026-03-07,11
85b2c557fffffff,85b2c557fffffff,53.021,car,male,2026-03-06,2026-03-07,21
85b2c557fffffff,85b2c557fffffff,27.124,car,other,2026-03-06,2026-03-07,9
85b2c557fffffff,85b2c557fffffff,25.348,car,unknown,2026-03-06,2026-03-07,9
85b2c557fffffff,85b2c557fffffff,49.97,metro,female,2026-03-06,2026-03-07,19
85b2c557fffffff,85b2c557fffffff,52.002,metro,male,2026-03-06,2026-03-07,19
85b2c557fffffff,85b2c557fffffff,28.911,metro,other,2026-03-06,2026-03-07,11
85b2c557fffffff,85b2c557fffffff,29.081,metro,unknown,2026-03-06,2026-03-07,9
85b2c557fffffff,85b2c557fffffff,47.337,motorcycle,female,2026-03-06,2026-03-07,18
85b2c557fffffff,85b2c557fffffff,44.687,motorcycle,male,2026-03-06,2026-03-07,14
85b2c557fffffff,85b2c557fffffff,29.951,motorcycle,other,2026-03-06,2026-03-07,11
85b2c557fffffff,85b2c557fffffff,33.194,motorcycle,unknown,2026-03-06,2026-03-07,11
85b2c557fffffff,85b2c557fffffff,55.403999999999996,other,female,2026-03-06,2026-03-07,19
85b2c557fffffff,85b2c557fffffff,53.895,other,male,2026-03-06,2026-03-07,21
85b2c557fffffff,85b2c557fffffff,18.0,other,other,2026-03-06,2026-03-07,6
85b2c557fffffff,85b2c557fffffff,14.684,other,unknown,2026-03-06,2026-03-07,6
85b2c557fffffff,85b2c557fffffff,59.387,ride_hailing,female,2026-03-06,2026-03-07,19
85b2c557fffffff,85b2c557fffffff,45.832,ride_hailing,male,2026-03-06,2026-03-07,15
85b2c557fffffff,85b2c557fffffff,20.336,ride_hailing,other,2026-03-06,2026-03-07,8
85b2c557fffffff,85b2c557fffffff,38.892,ride_hailing,unknown,2026-03-06,2026-03-07,13
85b2c557fffffff,85b2c557fffffff,47.314,scooter,female,2026-03-06,2026-03-07,14
85b2c557fffffff,85b2c557fffffff,42.629,scooter,male,2026-03-06,2026-03-07,17
85b2c557fffffff,85b2c557fffffff,20.171,scooter,other,2026-03-06,2026-03-07,6
85b2c557fffffff,85b2c557fffffff,16.951999999999998,scooter,unknown,2026-03-06,2026-03-07,6
85b2c557fffffff,85b2c557fffffff,65.469,taxi,female,2026-03-06,2026-03-07,26
85b2c557fffffff,85b2c557fffffff,55.88,taxi,male,2026-03-06,2026-03-07,20
85b2c557fffffff,85b2c557fffffff,9.649,taxi,other,2026-03-06,2026-03-07,5
85b2c557fffffff,85b2c557fffffff,22.602999999999998,taxi,unknown,2026-03-06,2026-03-07,8
85b2c557fffffff,85b2c557fffffff,55.875,train,female,2026-03-06,2026-03-07,21
85b2c557fffffff,85b2c557fffffff,42.899,train,male,2026-03-06,2026-03-07,17
85b2c557fffffff,85b2c557fffffff,26.305999999999997,train,other,2026-03-06,2026-03-07,9
85b2c557fffffff,85b2c557fffffff,38.398,train,unknown,2026-03-06,2026-03-07,12
85b2c557fffffff,85b2c557fffffff,55.761,walk,female,2026-03-06,2026-03-07,19
85b2c557fffffff,85b2c557fffffff,65.74,walk,male,2026-03-06,2026-03-07,23
85b2c557fffffff,85b2c557fffffff,40.197,walk,other,2026-03-06,2026-03-07,13
85b2c557fffffff,85b2c557fffffff,32.498,walk,unknown,2026-03-06,2026-03-07,13
85b2c557fffffff,85b2c557fffffff,24.624,bicycle,female,2026-03-07,2026-03-08,11
85b2c557fffffff,85b2c557fffffff,37.178,bicycle,male,2026-03-07,2026-03-08,13
85b2c557fffffff,85b2c557fffffff,60.056,bicycle,other,2026-03-07,2026-03-08,18
85b2c557fffffff,85b2c557fffffff,24.206,bicycle,unknown,2026-03-07,2026-03-08,10
85b2c557fffffff,85b2c557fffffff,49.584,bus,female,2026-03-07,2026-03-08,17
85b2c557fffffff,85b2c557fffffff,58.973,bus,male,2026-03-07,2026-03-08,20
85b2c557fffffff,85b2c557fffffff,28.945999999999998,bus,other,2026-03-07,2026-03-08,9
85b2c557fffffff,85b2c557fffffff,48.597,bus,unknown,2026-03-07,2026-03-08,18
85b2c557fffffff,85b2c557fffffff,38.967,car,female,2026-03-07,2026-03-08,17
85b2c557fffffff,85b2c557fffffff,51.865,car,male,2026-03-07,2026-03-08,18
85b2c557fffffff,85b2c557fffffff,31.766,car,other,2026-03-07,2026-03-08,11
85b2c557fffffff,85b2c557fffffff,22.394,car,unknown,2026-03-07,2026-03-08,7
85b2c557fffffff,85b2c557fffffff,56.25,metro,female,2026-03-07,2026-03-08,21
85b2c557fffffff,85b2c557fffffff,52.568,metro,male,2026-03-07,2026-03-08,15
85b2c557fffffff,85b2c557fffffff,26.791,metro,other,2026-03-07,2026-03-08,9
85b2c557fffffff,85b2c557fffffff,47.35,metro,unknown,2026-03-07,2026-03-08,14
85b2c557fffffff,85b2c557fffffff,61.567,motorcycle,female,2026-03-07,2026-03-08,24
85b2c557fffffff,85b2c557fffffff,41.269999999999996,motorcycle,male,2026-03-07,2026-03-08,14
85b2c557fffffff,85b2c557fffffff,26.643,motorcycle,other,2026-03-07,2026-03-08,11
85b2c557fffffff,85b2c557fffffff,22.543,motorcycle,unknown,2026-03-07,2026-03-08,8
85b2c557fffffff,85b2c557fffffff,45.686,other,female,2026-03-07,2026-03-08,17
85b2c557fffffff,85b2c557fffffff,30.365000000000002,other,male,2026-03-07,2026-03-08,12
85b2c557fffffff,85b2c557fffffff,28.196,other,other,2026-03-07,2026-03-08,9
85b2c557fffffff,85b2c557fffffff,38.016,other,unknown,2026-03-07,2026-03-08,16
85b2c557fffffff,85b2c557fffffff,35.719,ride_hailing,female,2026-03-07,2026-03-08,10
85b2c557fffffff,85b2c557fffffff,44.702,ride_hailing,male,2026-03-07,2026-03-08,16
85b2c557fffffff,85b2c557fffffff,31.526,ride_hailing,other,2026-03-07,2026-03-08,11
85b2c557fffffff,85b2c557fffffff,24.113,ride_hailing,unknown,2026-03-07,2026-03-08,9
85b2c557fffffff,85b2c557fffffff,51.201,scooter,female,2026-03-07,2026-03-08,16
85b2c557fffffff,85b2c557fffffff,51.779,scooter,male,2026-03-07,2026-03-08,16
85b2c557fffffff,85b2c557fffffff,48.053,scooter,other,2026-03-07,2026-03-08,17
85b2c557fffffff,85b2c557fffffff,14.418999999999999,scooter,unknown,2026-03-07,2026-03-08,5
85b2c557fffffff,85b2c557fffffff,52.134,taxi,female,2026-03-07,2026-03-08,22
85b2c557fffffff,85b2c557fffffff,44.109,taxi,male,2026-03-07,2026-03-08,16
85b2c557fffffff,85b2c557fffffff,33.507,taxi,other,2026-03-07,2026-03-08,11
85b2c557fffffff,85b2c557fffffff,33.527,taxi,unknown,2026-03-07,2026-03-08,12
85b2c557fffffff,85b2c557fffffff,60.445,train,female,2026-03-07,2026-03-08,22
85b2c557fffffff,85b2c557fffffff,32.923,train,male,2026-03-07,2026-03-08,11
85b2c557fffffff,85b2c557fffffff,26.414,train,other,2026-03-07,2026-03-08,10
85b2c557fffffff,85b2c557fffffff,17.076,train,unknown,2026-03-07,2026-03-08,9
85b2c557fffffff,85b2c557fffffff,59.881,walk,female,2026-03-07,2026-03-08,26
85b2c557fffffff,85b2c557fffffff,40.867,walk,male,2026-03-07,2026-03-08,15
85b2c557fffffff,85b2c557fffffff,32.928,walk,other,2026-03-07,2026-03-08,10
85b2c557fffffff,85b2c557fffffff,37.496,walk,unknown,2026-03-07,2026-03-08,14
85b2c557fffffff,85b2c557fffffff,9.725999999999999,bicycle,female,2026-03-08,2026-03-09,5
85b2c557fffffff,85b2c557fffffff,18.414,bicycle,male,2026-03-08,2026-03-09,5
85b2c557fffffff,85b2c557fffffff,24.141,bus,male,2026-03-08,2026-03-09,10
85b2c557fffffff,85b2c557fffffff,16.391,bus,other,2026-03-08,2026-03-09,5
85b2c557fffffff,85b2c557fffffff,18.046,car,female,2026-03-08,2026-03-09,5
85b2c557fffffff,85b2c557fffffff,13.342,metro,female,2026-03-08,2026-03-09,6
85b2c557fffffff,85b2c557fffffff,23.107,metro,male,2026-03-08,2026-03-09,7
85b2c557fffffff,85b2c557fffffff,18.427,motorcycle,male,2026-03-08,2026-03-09,5
85b2c557fffffff,85b2c557fffffff,17.847,scooter,male,2026-03-08,2026-03-09,6
85b2c557fffffff,85b2c557fffffff,13.312999999999999,scooter,unknown,2026-03-08,2026-03-09,5
85b2c557fffffff,85b2c557fffffff,15.028,taxi,female,2026-03-08,2026-03-09,5
85b2c557fffffff,85b2c557fffffff,29.087,taxi,male,2026-03-08,2026-03-09,9
85b2c557fffffff,85b2c557fffffff,15.175999999999998,train,male,2026-03-08,2026-03-09,5
85b2c557fffffff,85b2c5cffffffff,15.671,car,female,2026-03-03,2026-03-04,5
85b2c557fffffff,85b2c5cffffffff,17.499,metro,female,2026-03-03,2026-03-04,6
85b2c573fffffff,85b2c573fffffff,19.953,car,female,2026-03-04,2026-03-05,5
85b2c5cffffffff,85b2c5cffffffff,18.597,motorcycle,male,2026-03-01,2026-03-02,5
85b2c5cffffffff,85b2c5cffffffff,15.191,train,male,2026-03-01,2026-03-02,5
85b2c5cffffffff,85b2c5cffffffff,22.221,bicycle,male,2026-03-02,2026-03-03,7
85b2c5cffffffff,85b2c5cffffffff,27.834,bus,female,2026-03-02,2026-03-03,8
85b2c5cffffffff,85b2c5cffffffff,17.814,bus,male,2026-03-02,2026-03-03,6
85b2c5cffffffff,85b2c5cffffffff,14.549999999999999,metro,male,2026-03-02,2026-03-03,5
85b2c5cffffffff,85b2c5cffffffff,12.482000000000001,motorcycle,female,2026-03-02,2026-03-03,5
85b2c5cffffffff,85b2c5cffffffff,13.626,taxi,male,2026-03-02,2026-03-03,6
85b2c5cffffffff,85b2c5cffffffff,23.428,train,female,2026-03-02,2026-03-03,9
85b2c5cffffffff,85b2c5cffffffff,10.981,bus,female,2026-03-03,2026-03-04,5
85b2c5cffffffff,85b2c5cffffffff,19.159,car,female,2026-03-03,2026-03-04,8
85b2c5cffffffff,85b2c5cffffffff,14.478,metro,female,2026-03-03,2026-03-04,5
85b2c5cffffffff,85b2c5cffffffff,13.91,ride_hailing,other,2026-03-03,2026-03-04,5
85b2c5cffffffff,85b2c5cffffffff,9.126999999999999,scooter,male,2026-03-03,2026-03-04,5
85b2c5cffffffff,85b2c5cffffffff,13.335,taxi,female,2026-03-03,2026-03-04,5
85b2c5cffffffff,85b2c5cffffffff,18.183,bicycle,other,2026-03-04,2026-03-05,5
85b2c5cffffffff,85b2c5cffffffff,18.461,car,female,2026-03-04,2026-03-05,7
85b2c5cffffffff,85b2c5cffffffff,8.408999999999999,metro,female,2026-03-04,2026-03-05,5
85b2c5cffffffff,85b2c5cffffffff,17.305,motorcycle,female,2026-03-04,2026-03-05,6
85b2c5cffffffff,85b2c5cffffffff,21.378,motorcycle,male,2026-03-04,2026-03-05,7
85b2c5cffffffff,85b2c5cffffffff,25.945,other,female,2026-03-04,2026-03-05,7
85b2c5cffffffff,85b2c5cffffffff,11.431000000000001,other,male,2026-03-04,2026-03-05,5
85b2c5cffffffff,85b2c5cffffffff,15.469000000000001,taxi,male,2026-03-04,2026-03-05,5
85b2c5cffffffff,85b2c5cffffffff,12.748,bicycle,unknown,2026-03-05,2026-03-06,5
85b2c5cffffffff,85b2c5cffffffff,14.757,bus,female,2026-03-05,2026-03-06,5
85b2c5cffffffff,85b2c5cffffffff,14.022,bus,male,2026-03-05,2026-03-06,6
85b2c5cffffffff,85b2c5cffffffff,20.212,metro,male,2026-03-05,2026-03-06,7
85b2c5cffffffff,85b2c5cffffffff,24.857,motorcycle,male,2026-03-05,2026-03-06,8
85b2c5cffffffff,85b2c5cffffffff,24.149,other,female,2026-03-05,2026-03-06,6
85b2c5cffffffff,85b2c5cffffffff,19.47,other,male,2026-03-05,2026-03-06,6
85b2c5cffffffff,85b2c5cffffffff,16.951999999999998,scooter,male,2026-03-05,2026-03-06,6
85b2c5cffffffff,85b2c5cffffffff,12.252,walk,female,2026-03-05,2026-03-06,5
85b2c5cffffffff,85b2c5cffffffff,17.408,bus,female,2026-03-06,2026-03-07,5
85b2c5cffffffff,85b2c5cffffffff,16.398,car,female,2026-03-06,2026-03-07,6
85b2c5cffffffff,85b2c5cffffffff,14.845,car,male,2026-03-06,2026-03-07,5
85b2c5cffffffff,85b2c5cffffffff,14.708,ride_hailing,male,2026-03-06,2026-03-07,5
85b2c5cffffffff,85b2c5cffffffff,11.308,taxi,female,2026-03-06,2026-03-07,5
85b2c5cffffffff,85b2c5cffffffff,27.024,taxi,male,2026-03-06,2026-03-07,8
85b2c5cffffffff,85b2c5cffffffff,21.765,train,female,2026-03-06,2026-03-07,6
85b2c5cffffffff,85b2c5cffffffff,10.667,bicycle,female,2026-03-07,2026-03-08,6
85b2c5cffffffff,85b2c5cffffffff,11.195,bicycle,unknown,2026-03-07,2026-03-08,5
85b2c5cffffffff,85b2c5cffffffff,15.065999999999999,bus,female,2026-03-07,2026-03-08,5
85b2c5cffffffff,85b2c5cffffffff,16.249,bus,male,2026-03-07,2026-03-08,6
85b2c5cffffffff,85b2c5cffffffff,21.814,motorcycle,male,2026-03-07,2026-03-08,7
85b2c5cffffffff,85b2c5cffffffff,15.417,other,female,2026-03-07,2026-03-08,7
85b2c5cffffffff,85b2c5cffffffff,20.071,other,male,2026-03-07,2026-03-08,6
85b2c5cffffffff,85b2c5cffffffff,11.748000000000001,ride_hailing,female,2026-03-07,2026-03-08,5
85b2c5cffffffff,85b2c5cffffffff,16.403,scooter,male,2026-03-07,2026-03-08,6
85b2c5cffffffff,85b2c5cffffffff,12.722,taxi,male,2026-03-07,2026-03-08,5
85b2c5cffffffff,85b2c5cffffffff,7.377000000000001,train,male,2026-03-07,2026-03-08,5
